Trafikkregistreringspunkt,Navn,Dato,Fra tidspunkt,Til tidspunkt,Felt,Trafikkmengde,"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,00:00,01:00,Totalt i retning Sentrum,237,188,49,7,16,4,22,19,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,00:00,01:00,Totalt,503,393,109,17,27,8,57,49,8
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,01:00,02:00,Totalt i retning Alnabru,189,124,64,7,7,2,48,43,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,01:00,02:00,Totalt i retning Sentrum,148,127,21,5,4,3,9,9,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,01:00,02:00,Totalt,337,251,85,12,11,5,57,52,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,02:00,03:00,Totalt i retning Alnabru,141,103,38,9,5,3,21,19,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,02:00,03:00,Totalt i retning Sentrum,84,65,19,1,6,3,9,7,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,02:00,03:00,Totalt,225,168,57,10,11,6,30,26,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,03:00,04:00,Totalt i retning Alnabru,207,147,60,6,10,5,39,35,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,03:00,04:00,Totalt i retning Sentrum,95,56,39,8,10,6,15,14,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,03:00,04:00,Totalt,302,203,99,14,20,11,54,49,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,04:00,05:00,Totalt i retning Alnabru,260,188,72,16,12,3,41,35,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,04:00,05:00,Totalt i retning Sentrum,176,97,79,19,23,7,30,29,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,04:00,05:00,Totalt,436,285,151,35,35,10,71,64,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,05:00,06:00,Totalt i retning Alnabru,545,443,102,22,16,9,55,51,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,05:00,06:00,Totalt i retning Sentrum,617,475,142,28,39,15,60,60,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,05:00,06:00,Totalt,1162,918,244,50,55,24,115,111,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,06:00,07:00,Totalt i retning Alnabru,1462,1262,200,47,56,33,64,64,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,06:00,07:00,Totalt i retning Sentrum,2240,1905,335,95,111,52,77,77,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,06:00,07:00,Totalt,3702,3167,535,142,167,85,141,141,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,07:00,08:00,Totalt i retning Alnabru,2076,1841,235,75,78,45,37,37,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,07:00,08:00,Totalt i retning Sentrum,2432,2022,400,127,142,45,86,84,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,07:00,08:00,Totalt,4508,3863,635,202,220,90,123,121,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,08:00,09:00,Totalt i retning Alnabru,1993,1694,297,102,90,53,52,51,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,08:00,09:00,Totalt i retning Sentrum,1907,1560,295,87,106,41,61,58,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,08:00,09:00,Totalt,3900,3254,592,189,196,94,113,109,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,09:00,10:00,Totalt i retning Alnabru,1805,1397,407,120,113,47,127,127,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,09:00,10:00,Totalt i retning Sentrum,2110,1599,507,176,144,50,137,133,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,09:00,10:00,Totalt,3915,2996,914,296,257,97,264,260,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,10:00,11:00,Totalt i retning Alnabru,2123,1631,491,145,167,38,141,140,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,10:00,11:00,Totalt i retning Sentrum,1956,1469,486,176,148,48,114,112,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,10:00,11:00,Totalt,4079,3100,977,321,315,86,255,252,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,11:00,12:00,Totalt i retning Alnabru,2212,1707,504,150,172,49,133,131,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,11:00,12:00,Totalt i retning Sentrum,2224,1740,484,158,157,40,129,128,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,11:00,12:00,Totalt,4436,3447,988,308,329,89,262,259,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,12:00,13:00,Totalt i retning Alnabru,2118,1651,466,160,136,47,123,122,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,12:00,13:00,Totalt i retning Sentrum,2198,1722,476,151,149,54,122,120,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,12:00,13:00,Totalt,4316,3373,942,311,285,101,245,242,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,13:00,14:00,Totalt i retning Alnabru,2268,1811,457,149,143,44,121,119,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,13:00,14:00,Totalt i retning Sentrum,2237,1768,469,156,145,61,107,106,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,13:00,14:00,Totalt,4505,3579,926,305,288,105,228,225,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,14:00,15:00,Totalt i retning Alnabru,2692,2262,427,148,137,48,94,90,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,14:00,15:00,Totalt i retning Sentrum,2369,1949,420,139,111,50,120,116,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,14:00,15:00,Totalt,5061,4211,847,287,248,98,214,206,8
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,15:00,16:00,Totalt i retning Alnabru,2309,1990,303,92,94,44,73,69,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,15:00,16:00,Totalt i retning Sentrum,2474,2147,324,109,92,47,76,73,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,15:00,16:00,Totalt,4783,4137,627,201,186,91,149,142,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,16:00,17:00,Totalt i retning Alnabru,2277,1997,280,104,83,30,63,62,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,16:00,17:00,Totalt i retning Sentrum,2155,1883,249,69,72,39,69,68,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,16:00,17:00,Totalt,4432,3880,529,173,155,69,132,130,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,17:00,18:00,Totalt i retning Alnabru,2205,1901,304,91,96,39,78,75,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,17:00,18:00,Totalt i retning Sentrum,1913,1713,200,71,42,39,48,46,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,17:00,18:00,Totalt,4118,3614,504,162,138,78,126,121,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,18:00,19:00,Totalt i retning Alnabru,1856,1628,228,70,59,24,75,74,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,18:00,19:00,Totalt i retning Sentrum,1457,1277,179,46,44,21,68,65,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,18:00,19:00,Totalt,3313,2905,407,116,103,45,143,139,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,19:00,20:00,Totalt i retning Alnabru,1594,1398,195,58,50,26,61,58,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,19:00,20:00,Totalt i retning Sentrum,1224,1080,144,33,34,12,65,56,9
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,19:00,20:00,Totalt,2818,2478,339,91,84,38,126,114,12
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,20:00,21:00,Totalt i retning Alnabru,1240,1093,147,51,43,8,45,41,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,20:00,21:00,Totalt i retning Sentrum,1083,953,129,25,38,8,58,52,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,20:00,21:00,Totalt,2323,2046,276,76,81,16,103,93,10
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,21:00,22:00,Totalt i retning Alnabru,1085,965,120,34,39,10,37,35,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,21:00,22:00,Totalt i retning Sentrum,976,866,110,25,24,5,56,52,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,21:00,22:00,Totalt,2061,1831,230,59,63,15,93,87,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,22:00,23:00,Totalt i retning Alnabru,724,637,87,23,26,7,31,30,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,22:00,23:00,Totalt i retning Sentrum,595,527,68,5,27,7,29,26,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,22:00,23:00,Totalt,1319,1164,155,28,53,14,60,56,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,23:00,00:00,Totalt i retning Alnabru,453,398,55,12,15,4,24,20,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,23:00,00:00,Totalt i retning Sentrum,410,359,51,14,17,2,18,17,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-05,23:00,00:00,Totalt,863,757,106,26,32,6,42,37,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,00:00,01:00,Totalt i retning Alnabru,292,216,76,16,14,8,38,32,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,00:00,01:00,Totalt i retning Sentrum,264,218,46,13,15,3,15,14,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,00:00,01:00,Totalt,556,434,122,29,29,11,53,46,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,01:00,02:00,Totalt i retning Alnabru,227,158,69,10,13,0,46,44,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,01:00,02:00,Totalt i retning Sentrum,152,121,31,5,6,6,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,01:00,02:00,Totalt,379,279,100,15,19,6,60,58,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,02:00,03:00,Totalt i retning Alnabru,190,146,44,8,5,3,28,26,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,02:00,03:00,Totalt i retning Sentrum,94,72,22,4,6,1,11,9,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,02:00,03:00,Totalt,284,218,66,12,11,4,39,35,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,03:00,04:00,Totalt i retning Alnabru,237,181,55,19,11,1,24,19,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,03:00,04:00,Totalt i retning Sentrum,96,53,43,11,11,5,16,13,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,03:00,04:00,Totalt,333,234,98,30,22,6,40,32,8
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,04:00,05:00,Totalt i retning Alnabru,309,237,72,16,17,3,36,32,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,04:00,05:00,Totalt i retning Sentrum,203,113,90,20,23,12,35,35,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,04:00,05:00,Totalt,512,350,162,36,40,15,71,67,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,05:00,06:00,Totalt i retning Alnabru,610,479,131,20,35,10,66,64,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,05:00,06:00,Totalt i retning Sentrum,611,446,164,29,45,17,73,73,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,05:00,06:00,Totalt,1221,925,295,49,80,27,139,137,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,06:00,07:00,Totalt i retning Alnabru,1485,1279,205,47,59,32,67,65,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,06:00,07:00,Totalt i retning Sentrum,2313,1980,333,100,97,50,86,86,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,06:00,07:00,Totalt,3798,3259,538,147,156,82,153,151,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,07:00,08:00,Totalt i retning Alnabru,1971,1722,249,77,77,40,55,55,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,07:00,08:00,Totalt i retning Sentrum,2478,2047,413,145,142,44,82,81,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,07:00,08:00,Totalt,4449,3769,662,222,219,84,137,136,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,08:00,09:00,Totalt i retning Alnabru,1955,1628,327,106,101,52,68,67,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,08:00,09:00,Totalt i retning Sentrum,2173,1760,412,130,145,45,92,90,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,08:00,09:00,Totalt,4128,3388,739,236,246,97,160,157,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,09:00,10:00,Totalt i retning Alnabru,1839,1404,435,121,125,43,146,144,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,09:00,10:00,Totalt i retning Sentrum,1900,1470,428,145,143,42,98,98,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,09:00,10:00,Totalt,3739,2874,863,266,268,85,244,242,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,10:00,11:00,Totalt i retning Alnabru,2070,1629,440,121,156,50,113,113,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,10:00,11:00,Totalt i retning Sentrum,1921,1436,484,190,151,45,98,97,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,10:00,11:00,Totalt,3991,3065,924,311,307,95,211,210,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,11:00,12:00,Totalt i retning Alnabru,2111,1653,458,147,151,42,118,117,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,11:00,12:00,Totalt i retning Sentrum,1963,1555,408,114,143,38,113,112,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,11:00,12:00,Totalt,4074,3208,866,261,294,80,231,229,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,12:00,13:00,Totalt i retning Alnabru,2220,1762,457,147,160,41,109,106,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,12:00,13:00,Totalt i retning Sentrum,1986,1616,370,115,111,44,100,98,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,12:00,13:00,Totalt,4206,3378,827,262,271,85,209,204,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,13:00,14:00,Totalt i retning Alnabru,2399,1949,449,150,156,49,94,91,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,13:00,14:00,Totalt i retning Sentrum,2091,1723,368,115,123,37,93,92,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,13:00,14:00,Totalt,4490,3672,817,265,279,86,187,183,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,14:00,15:00,Totalt i retning Alnabru,2703,2282,420,136,137,47,100,98,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,14:00,15:00,Totalt i retning Sentrum,2224,1854,332,107,89,47,89,86,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,14:00,15:00,Totalt,4927,4136,752,243,226,94,189,184,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,15:00,16:00,Totalt i retning Alnabru,2475,2186,285,114,91,21,59,57,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,15:00,16:00,Totalt i retning Sentrum,1438,1099,196,57,55,46,38,36,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,15:00,16:00,Totalt,3913,3285,481,171,146,67,97,93,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,16:00,17:00,Totalt i retning Alnabru,2190,1885,304,107,98,37,62,60,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,16:00,17:00,Totalt i retning Sentrum,2170,1894,245,64,81,41,59,56,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,16:00,17:00,Totalt,4360,3779,549,171,179,78,121,116,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,17:00,18:00,Totalt i retning Alnabru,2185,1929,256,78,82,21,75,73,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,17:00,18:00,Totalt i retning Sentrum,1933,1716,216,62,51,34,69,67,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,17:00,18:00,Totalt,4118,3645,472,140,133,55,144,140,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,18:00,19:00,Totalt i retning Alnabru,1887,1615,272,73,79,33,87,87,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,18:00,19:00,Totalt i retning Sentrum,1588,1418,170,52,45,13,60,52,8
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,18:00,19:00,Totalt,3475,3033,442,125,124,46,147,139,8
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,19:00,20:00,Totalt i retning Alnabru,1473,1295,178,51,49,21,57,54,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,19:00,20:00,Totalt i retning Sentrum,1328,1175,153,26,49,11,67,61,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,19:00,20:00,Totalt,2801,2470,331,77,98,32,124,115,9
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,20:00,21:00,Totalt i retning Alnabru,1290,1151,139,33,48,15,43,42,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,20:00,21:00,Totalt i retning Sentrum,1128,994,134,33,34,13,54,50,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,20:00,21:00,Totalt,2418,2145,273,66,82,28,97,92,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,21:00,22:00,Totalt i retning Alnabru,1011,905,106,20,31,6,49,47,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,21:00,22:00,Totalt i retning Sentrum,942,837,105,22,21,8,54,45,9
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,21:00,22:00,Totalt,1953,1742,211,42,52,14,103,92,11
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,22:00,23:00,Totalt i retning Alnabru,781,716,65,14,22,4,25,21,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,22:00,23:00,Totalt i retning Sentrum,654,576,75,11,25,1,38,36,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,22:00,23:00,Totalt,1435,1292,140,25,47,5,63,57,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,23:00,00:00,Totalt i retning Alnabru,508,447,61,15,20,4,22,18,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,23:00,00:00,Totalt i retning Sentrum,377,323,54,14,22,3,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-06,23:00,00:00,Totalt,885,770,115,29,42,7,37,33,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,00:00,01:00,Totalt i retning Alnabru,364,288,76,11,10,6,49,47,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,00:00,01:00,Totalt i retning Sentrum,285,248,37,16,8,2,11,10,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,00:00,01:00,Totalt,649,536,113,27,18,8,60,57,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,01:00,02:00,Totalt i retning Alnabru,282,228,54,8,7,2,37,30,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,01:00,02:00,Totalt i retning Sentrum,252,224,28,9,6,1,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,01:00,02:00,Totalt,534,452,82,17,13,3,49,42,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,02:00,03:00,Totalt i retning Alnabru,220,168,52,11,15,1,25,20,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,02:00,03:00,Totalt i retning Sentrum,126,101,25,4,7,3,11,9,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,02:00,03:00,Totalt,346,269,77,15,22,4,36,29,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,03:00,04:00,Totalt i retning Alnabru,244,192,52,4,17,1,30,26,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,03:00,04:00,Totalt i retning Sentrum,127,83,44,6,14,7,17,16,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,03:00,04:00,Totalt,371,275,96,10,31,8,47,42,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,04:00,05:00,Totalt i retning Alnabru,317,243,74,16,19,10,29,26,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,04:00,05:00,Totalt i retning Sentrum,180,112,68,14,21,7,26,26,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,04:00,05:00,Totalt,497,355,142,30,40,17,55,52,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,05:00,06:00,Totalt i retning Alnabru,491,389,102,26,22,7,47,44,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,05:00,06:00,Totalt i retning Sentrum,556,374,182,38,44,24,76,74,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,05:00,06:00,Totalt,1047,763,284,64,66,31,123,118,5
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,06:00,07:00,Totalt i retning Alnabru,1343,1150,192,44,56,31,61,58,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,06:00,07:00,Totalt i retning Sentrum,1981,1647,334,85,109,41,99,99,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,06:00,07:00,Totalt,3324,2797,526,129,165,72,160,157,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,07:00,08:00,Totalt i retning Alnabru,1735,1466,268,72,84,56,56,55,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,07:00,08:00,Totalt i retning Sentrum,2286,1895,391,134,141,51,65,65,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,07:00,08:00,Totalt,4021,3361,659,206,225,107,121,120,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,08:00,09:00,Totalt i retning Alnabru,1755,1408,347,86,115,76,70,69,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,08:00,09:00,Totalt i retning Sentrum,2112,1686,426,146,148,58,74,73,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,08:00,09:00,Totalt,3867,3094,773,232,263,134,144,142,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,09:00,10:00,Totalt i retning Alnabru,1739,1376,363,94,113,33,123,123,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,09:00,10:00,Totalt i retning Sentrum,1901,1452,448,172,137,53,86,83,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,09:00,10:00,Totalt,3640,2828,811,266,250,86,209,206,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,10:00,11:00,Totalt i retning Alnabru,2078,1594,484,144,173,46,121,118,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,10:00,11:00,Totalt i retning Sentrum,1876,1481,395,147,142,25,81,81,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,10:00,11:00,Totalt,3954,3075,879,291,315,71,202,199,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,11:00,12:00,Totalt i retning Alnabru,2230,1777,453,127,183,43,100,99,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,11:00,12:00,Totalt i retning Sentrum,2015,1589,426,147,133,48,98,98,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,11:00,12:00,Totalt,4245,3366,879,274,316,91,198,197,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,12:00,13:00,Totalt i retning Alnabru,2435,1996,438,151,143,43,101,100,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,12:00,13:00,Totalt i retning Sentrum,2131,1770,360,115,121,44,80,78,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,12:00,13:00,Totalt,4566,3766,798,266,264,87,181,178,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,13:00,14:00,Totalt i retning Alnabru,2653,2219,434,164,137,41,92,91,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,13:00,14:00,Totalt i retning Sentrum,2491,2126,363,112,134,52,65,63,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,13:00,14:00,Totalt,5144,4345,797,276,271,93,157,154,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,14:00,15:00,Totalt i retning Alnabru,2555,2216,337,115,115,36,71,68,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,14:00,15:00,Totalt i retning Sentrum,2543,2216,327,109,83,50,85,82,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,14:00,15:00,Totalt,5098,4432,664,224,198,86,156,150,6
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,15:00,16:00,Totalt i retning Alnabru,2404,2087,317,120,126,29,42,41,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,15:00,16:00,Totalt i retning Sentrum,2446,2190,255,71,80,52,52,52,0
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,15:00,16:00,Totalt,4850,4277,572,191,206,81,94,93,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,16:00,17:00,Totalt i retning Alnabru,2069,1823,246,90,85,29,42,41,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,16:00,17:00,Totalt i retning Sentrum,2249,2039,210,70,53,45,42,40,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,16:00,17:00,Totalt,4318,3862,456,160,138,74,84,81,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,17:00,18:00,Totalt i retning Alnabru,1868,1650,218,67,68,29,54,50,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,17:00,18:00,Totalt i retning Sentrum,1872,1692,180,51,60,39,30,27,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,17:00,18:00,Totalt,3740,3342,398,118,128,68,84,77,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,18:00,19:00,Totalt i retning Alnabru,1670,1496,173,48,58,12,55,54,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,18:00,19:00,Totalt i retning Sentrum,1537,1403,134,47,37,8,42,39,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,18:00,19:00,Totalt,3207,2899,307,95,95,20,97,93,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,19:00,20:00,Totalt i retning Alnabru,1310,1177,133,42,41,14,36,33,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,19:00,20:00,Totalt i retning Sentrum,1177,1079,97,29,26,7,35,31,4
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,19:00,20:00,Totalt,2487,2256,230,71,67,21,71,64,7
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,20:00,21:00,Totalt i retning Alnabru,991,877,114,39,37,10,28,27,1
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,20:00,21:00,Totalt i retning Sentrum,1026,918,108,33,38,7,30,28,2
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,20:00,21:00,Totalt,2017,1795,222,72,75,17,58,55,3
33808V625649,"Helsfyr 1,2,3,4",2024-06-07,21:00,22:00,Totalt i retning Alnabru,923,835,88,15,33,5,35,33,2
